52.271,52.951,61.891,32.025,44.04,71.772,29.52,1.0419,16.272,9.2426,24.946,7.9707,18.0,9.2264,12.621,11.324,11.121,8.1335,4.2759,4.9087,7.9534,8.6036,4.8352,0.16645,3.6551,3.8231,21.738,30.764,21.543,13.517,8.2295,2.1424,outlier
48.099,38.512,56.924,53.824,17.114,48.54,49.986,41.909,34.904,11.4,12.613,17.987,14.232,11.987,7.6695,5.385,8.919,7.2475,3.1433,1.7507,2.5665,3.6456,1.2275,3.6168,5.337,7.898,13.953,10.788,2.6893,4.8077,4.6892,1.549,outlier
40.327,20.775,62.224,66.535,88.406,40.365,17.894,19.095,36.608,23.613,3.8838,7.9027,7.798,8.747,9.0203,3.2433,13.868,17.092,11.858,7.7085,5.5907,3.9369,2.8815,3.5461,3.5996,1.7284,2.5162,1.6034,1.3265,0.90574,0.34821,0.43999,outlier
9.3192,25.748,99.179,119.71,28.717,89.712,73.751,16.552,8.4889,18.053,7.7536,11.922,8.8516,6.2847,5.9199,10.128,10.183,6.0844,1.0224,5.2137,2.3189,2.2628,1.5084,2.3837,1.0272,0.16653,3.8677,4.172,2.5013,1.4462,0.26042,0.34238,outlier
49.153,41.208,131.92,105.23,183.21,195.6,68.774,17.259,21.73,25.228,7.9068,17.19,11.325,8.1743,7.6012,7.9943,4.4527,1.7582,3.8537,8.8106,9.9728,8.6862,7.9588,7.1325,3.6417,7.0205,10.783,7.1675,4.7793,3.6957,1.4222,0.23001,outlier
22.025,118.01,378.08,309.14,101.17,225.39,45.952,82.42,59.583,33.558,55.507,20.464,16.904,6.5731,4.4698,6.2195,1.7435,3.4718,9.0691,6.3053,8.2939,3.5687,1.1552,9.1038,4.5692,5.5612,7.2392,6.6116,1.1918,3.1843,2.299,0.55253,outlier
19.427,165.33,521.67,590.55,287.07,133.83,53.209,78.317,81.778,63.094,46.133,55.756,45.999,28.479,18.912,9.9897,5.5906,6.656,4.9866,22.729,27.664,16.456,9.2237,11.823,14.914,17.175,17.241,12.177,4.1007,1.9247,4.7436,2.5694,outlier
25.657,161.03,155.26,294.7,259.0,94.407,48.228,51.764,19.399,7.483,13.996,24.616,8.83,3.9824,7.5331,11.468,10.89,12.554,18.291,21.702,11.554,4.0406,3.5793,3.2919,1.9903,10.889,22.634,22.441,18.223,13.519,7.4991,2.7121,outlier
22.508,36.647,194.23,338.1,216.0,20.119,78.376,70.302,43.335,17.197,5.086,20.324,11.137,3.728,4.3594,3.2983,4.9036,5.2802,7.6964,5.275,3.7833,0.9089,2.854,3.0017,1.8611,5.0358,3.7981,1.9137,3.7267,4.8323,0.65499,1.1354,outlier
16.59,35.11,128.38,211.27,196.09,20.473,81.289,48.046,17.461,18.722,11.44,6.8933,15.78,8.7039,3.8423,5.4921,6.1282,4.6124,5.2031,6.606,2.6191,2.3448,0.069596,3.5998,2.4787,5.6899,3.4532,4.8907,6.0168,1.6282,1.5486,0.33866,outlier
7.1364,21.126,48.035,90.837,159.12,101.07,24.756,13.171,21.694,2.1493,2.1209,12.217,10.175,1.6808,6.2842,7.9286,4.9449,4.506,8.931,10.841,7.8692,4.1992,2.9276,4.4799,3.4001,3.2658,3.9455,5.6141,7.4721,5.1151,2.2585,0.95993,outlier
28.415,56.644,53.637,127.52,89.719,26.062,44.879,36.563,19.331,14.854,9.4689,10.344,0.55109,8.3273,12.72,4.2087,7.4705,5.1479,4.3603,6.7066,5.4386,6.2744,2.5192,1.1971,2.1138,1.2345,1.585,2.9482,1.4513,3.3965,0.84253,0.70531,outlier
6.0466,55.429,88.536,114.47,137.83,79.128,71.176,73.168,38.323,24.693,28.991,28.219,15.35,12.556,19.492,18.428,9.0024,2.7788,8.1255,11.774,12.453,7.0395,3.5038,4.5208,4.674,3.2644,1.1028,4.3715,6.982,5.1717,1.5904,0.84534,outlier
50.961,26.242,78.744,95.319,64.16,121.21,54.639,20.481,23.523,11.679,25.475,21.126,12.759,11.641,17.518,12.096,20.112,19.444,8.7232,8.2513,2.7163,4.2885,1.1266,2.2294,1.6988,1.5237,5.342,3.8563,3.9954,6.8199,3.2418,0.47531,outlier
12.918,46.324,152.08,141.73,87.075,72.747,21.372,8.6657,23.965,14.79,11.243,12.888,9.3391,12.124,6.041,7.6067,17.523,7.3924,10.725,4.8555,4.9233,8.5426,4.5398,1.1273,2.3266,5.5072,13.407,15.755,7.3001,4.5026,3.4968,0.063218,outlier
71.544,118.86,186.67,131.73,54.369,54.271,42.74,41.712,25.37,12.027,9.1067,8.9194,7.3397,5.0551,1.1655,1.6005,10.365,11.409,9.2511,7.1364,11.45,6.4723,2.3146,1.0785,1.6183,8.0752,9.4524,12.862,5.8221,5.5,3.9349,0.78451,outlier
50.464,51.366,87.962,108.72,90.055,59.9,32.676,32.11,21.39,12.47,9.5901,7.624,1.6835,1.4743,5.5855,6.5626,6.9524,9.3185,11.161,16.705,13.239,4.4591,3.2041,3.5736,3.5502,6.1456,10.587,10.014,2.9619,3.169,0.79522,1.2032,outlier
26.417,38.28,23.647,33.892,50.107,57.986,22.021,2.5449,4.437,9.2141,8.4342,1.7789,4.4942,7.5368,6.5081,1.8311,1.0393,4.9665,3.7161,3.061,4.7083,2.4431,1.0426,1.9249,1.0174,2.8359,9.8788,14.236,8.9361,3.9417,1.8506,0.5633,outlier
1.0817,18.46,35.463,44.74,50.769,44.583,19.921,15.248,21.467,12.611,4.2286,2.9046,2.2909,7.2311,4.1871,1.581,2.2738,0.46896,2.6063,1.3829,1.2,2.0408,2.3952,0.84512,1.0557,0.98976,2.7287,5.8885,6.0348,1.2037,1.4894,0.59388,outlier
42.804,39.637,62.066,18.938,63.932,62.387,29.915,19.621,18.553,30.46,14.838,9.8195,8.8194,13.401,14.017,8.6208,7.9929,5.4669,5.3359,8.2783,8.7672,5.092,4.0165,2.7511,1.0325,1.0398,3.6216,7.4967,4.7652,1.7833,0.43582,1.0849,outlier
5.4231,47.021,88.013,51.072,33.899,55.472,13.401,23.06,27.02,10.848,14.257,13.369,17.955,10.327,9.9764,6.4143,10.624,17.507,11.762,20.781,16.496,6.3019,0.59586,3.9859,4.684,4.7869,10.669,15.585,6.7242,2.8384,3.3823,1.3449,outlier
17.836,21.848,60.674,52.161,49.769,46.547,12.913,12.668,5.1575,7.0906,5.3468,2.7843,5.2321,9.8773,14.067,11.567,4.9305,17.199,21.206,15.196,3.1853,1.8288,1.2799,3.1181,0.92876,3.6128,13.09,17.436,9.9023,2.927,3.4648,1.8611,outlier
7.8164,11.894,26.186,14.665,33.955,22.691,11.267,4.352,14.585,8.4779,2.2944,2.7561,1.0838,0.8965,4.4871,7.556,8.167,8.3916,8.6105,8.5122,3.0413,0.81349,1.7704,1.2329,1.7925,5.1807,12.73,10.888,6.716,8.7485,4.8271,1.5717,outlier
37.143,54.745,69.917,45.922,29.714,41.687,28.535,28.306,19.778,5.9587,6.5111,3.849,2.8583,1.7234,2.3481,2.3795,3.5081,7.2707,3.7428,5.2411,4.586,1.4012,1.1927,2.1146,1.9521,0.14737,5.817,6.6786,2.9432,6.6335,3.0569,0.63683,outlier
41.247,81.391,104.05,57.583,19.28,19.993,18.323,19.153,17.443,7.3341,9.46,2.5855,1.7708,1.5572,1.4715,0.21791,1.472,3.6893,5.7091,2.4199,5.9677,2.3629,2.3719,4.2063,3.668,2.8159,2.5679,5.0156,6.1437,0.88973,1.3831,0.39557,outlier
10.159,33.24,83.382,50.543,54.808,38.268,16.444,17.912,24.558,18.021,9.6925,2.143,2.0782,2.6504,3.1854,4.4848,7.1682,9.2754,6.8533,3.0416,4.6309,3.6043,1.7609,0.71292,1.5796,3.9825,7.5742,5.4483,5.4357,6.0129,2.3714,0.44646,outlier
4.1834,26.717,62.924,129.74,59.953,36.769,14.329,12.923,22.981,10.83,4.9111,9.2007,6.5066,2.4335,2.8261,4.5054,5.4063,4.4169,6.6823,2.0938,2.3003,2.6409,2.7375,3.038,2.9612,2.639,6.7469,7.5765,6.5607,5.559,1.7891,0.097495,outlier
38.02,20.879,173.15,205.83,72.649,36.71,67.096,42.118,0.8807,20.222,10.852,8.274,5.4682,1.9155,3.3252,8.0238,7.5223,4.6507,8.3141,8.7852,6.19,2.4349,1.5805,1.3665,2.3836,5.0838,6.3445,9.0109,6.0928,2.8109,0.78212,0.27565,outlier
42.573,72.273,250.93,289.31,101.87,32.634,46.892,34.948,22.937,19.489,13.188,10.856,7.2926,1.053,3.7371,5.1987,6.0202,7.3425,2.7258,3.933,1.1899,2.7325,0.72008,0.40112,1.2826,5.6719,10.228,10.751,7.2187,2.3445,0.61133,0.22252,outlier
35.667,46.684,136.56,224.44,96.587,50.356,44.98,34.695,27.514,14.053,13.58,11.006,18.677,15.627,6.1627,1.1252,1.7239,4.0129,9.3537,12.337,7.0277,1.4324,2.483,1.4517,0.52811,2.1883,3.1248,2.1817,2.3342,0.35048,0.62605,0.73886,outlier
50.233,39.983,60.672,171.84,109.07,26.737,56.887,9.1777,32.143,23.132,18.309,9.7046,22.538,6.8795,12.657,6.195,0.42851,2.5575,6.3222,13.005,5.2007,4.2828,3.7093,1.3259,2.8197,2.5058,2.6736,3.6245,1.747,3.092,1.5834,0.80435,outlier
20.848,32.214,130.91,115.03,79.128,75.884,37.242,41.468,30.237,19.838,13.576,18.057,25.055,14.637,7.687,5.4356,4.834,8.6449,14.242,14.066,4.3312,4.5047,5.2799,6.0381,5.0688,2.3866,4.389,8.5374,7.7345,3.0413,0.60035,0.35089,outlier
38.896,48.419,72.908,107.89,111.87,60.988,18.857,4.0896,9.4121,8.3728,17.22,6.3679,15.677,13.166,10.689,10.574,8.6139,5.6517,6.8059,7.5481,5.8158,4.7033,2.5854,3.1751,3.0199,2.954,3.391,6.9461,5.0345,0.68134,1.0267,0.52715,outlier
26.548,103.94,180.63,249.18,196.63,76.32,56.056,17.711,18.559,33.936,39.356,27.117,10.149,11.17,9.6384,10.393,5.7205,2.1619,6.2552,4.6612,4.9514,3.2425,4.4868,2.0815,1.4362,1.5205,2.2307,1.6564,1.4848,1.7612,1.0452,0.5823,outlier
27.545,154.29,228.13,157.88,138.57,109.73,35.428,23.599,20.263,18.531,8.4767,25.862,25.64,14.472,16.193,18.631,6.1889,7.2743,9.8318,10.854,12.592,6.171,1.5187,3.1751,3.5481,4.6152,5.0127,4.5874,3.4296,0.82472,1.9388,1.7798,outlier
74.821,72.941,157.27,133.77,120.3,123.33,86.057,22.883,27.628,28.987,8.8979,8.6515,3.2163,5.1861,7.8565,3.6828,19.885,13.447,5.6791,5.2332,13.926,3.0624,4.5178,1.8054,2.507,6.7747,1.5765,3.6136,6.2764,4.5402,1.5626,2.0538,outlier
25.586,95.583,129.52,41.467,72.416,73.025,2.8681,30.371,39.243,19.722,3.2891,5.605,8.6393,5.2322,9.2729,14.747,17.342,27.439,24.491,15.558,14.173,3.5823,5.6167,9.7215,17.901,23.737,22.777,21.436,18.916,13.305,8.1353,3.5122,outlier
61.008,17.178,104.34,122.48,71.303,71.133,56.688,40.895,37.359,24.479,13.295,8.8045,3.4689,8.0182,10.409,4.8647,9.74,18.281,16.12,9.4225,11.534,9.556,2.3506,2.4156,5.1968,8.1328,8.3388,9.2382,8.2347,3.9455,5.5075,1.695,outlier
7.2221,65.84,98.238,35.337,27.664,12.86,4.7484,33.04,25.214,20.701,17.247,7.8213,6.8495,1.7118,5.6946,9.7889,10.691,3.25,6.8675,7.9232,7.95,3.5107,3.3137,4.8727,3.1335,3.9999,3.8391,8.3243,8.288,3.8386,4.6805,0.97895,outlier
6.2133,56.733,49.098,35.149,37.723,10.465,23.736,7.1431,22.605,2.4434,16.73,2.9104,6.5,7.7379,2.1291,3.8452,1.5705,2.879,5.4594,8.3284,2.6241,2.4748,3.0982,3.3796,4.1614,2.5054,3.9197,5.2722,3.7193,5.7678,4.4618,1.0834,outlier
58.414,93.378,124.03,111.55,76.26,33.811,8.6656,17.631,41.249,56.519,47.344,33.684,25.368,15.097,10.906,12.147,7.2402,2.0475,8.8288,8.4742,2.3385,0.74229,4.1028,5.8797,3.7965,1.4833,6.6145,9.508,5.9874,4.6631,3.6179,1.4479,outlier
9.091,47.959,61.127,44.866,42.036,26.286,2.4236,2.2317,22.053,33.585,4.8108,7.8751,6.9218,4.8167,3.1534,4.4992,8.7591,10.44,2.8088,10.889,5.6637,1.1292,3.6895,3.5097,0.65286,3.6896,9.8206,12.251,8.9566,3.4546,2.2688,1.643,outlier
59.292,33.872,119.22,152.59,73.94,26.412,29.154,25.311,26.303,34.321,8.9769,13.369,15.772,6.9913,2.915,3.8131,9.4599,12.027,11.003,8.114,1.4284,3.7443,2.7988,2.2122,1.2392,1.2597,3.4462,6.1024,3.5993,3.1593,2.639,0.90057,outlier
47.941,54.414,142.45,171.91,84.141,48.817,55.806,29.657,18.833,27.9,14.353,11.323,14.375,9.7829,6.3419,3.8592,3.7285,6.426,4.7785,2.3787,4.9885,4.4103,0.46705,2.7159,3.9395,5.9955,4.5612,4.3662,6.1483,2.1208,0.47007,0.50617,outlier
46.416,51.905,24.009,40.258,85.41,56.502,11.243,2.0079,6.71,12.041,9.6801,5.0846,2.1058,0.94781,2.3068,3.715,5.7247,4.3805,2.9009,4.681,5.3119,3.42,1.57,2.2919,1.4709,4.6247,9.5256,9.3283,3.841,3.6727,2.5899,1.1119,outlier
19.373,19.189,39.079,36.344,61.422,21.383,11.621,3.7131,6.9572,9.969,5.882,5.0862,4.8104,3.778,0.95145,1.0859,4.213,4.1727,6.0216,4.4962,3.434,1.2432,2.7215,0.48483,1.586,4.2615,3.7312,3.524,5.3677,4.2981,2.8484,1.0244,outlier
34.792,27.65,34.721,53.399,70.248,26.484,13.419,10.992,23.148,17.945,2.716,1.4851,2.9095,3.4499,1.6526,3.6804,10.993,11.504,0.58827,9.2547,7.4022,1.2703,2.8743,0.29959,0.67586,3.7062,5.3182,2.2244,0.92791,0.48773,1.4546,0.73158,outlier
64.782,110.57,181.84,197.47,124.99,67.783,52.584,51.779,65.215,63.75,49.661,36.058,25.61,18.404,14.507,17.185,18.697,13.026,5.2264,13.113,12.124,8.1506,6.6112,4.4975,1.7053,5.3034,6.3768,2.3336,1.6858,1.5839,0.32873,0.70482,outlier
1.8388,86.75,119.85,15.84,93.465,42.69,18.979,36.429,9.2205,28.047,10.603,14.606,4.8919,9.0321,5.7372,15.353,11.148,8.183,13.477,11.82,5.7887,3.4854,1.4678,2.9261,4.5413,3.7493,3.3261,1.542,6.0868,5.2428,2.4253,0.71111,outlier
88.388,89.604,69.18,157.69,113.42,58.951,41.393,21.297,37.769,31.987,12.723,13.754,15.46,8.0504,13.046,10.358,5.4094,5.9313,3.6664,3.9076,1.1173,3.6821,1.6194,2.0435,2.6787,3.0525,2.805,6.0717,4.9238,2.7214,0.6513,0.74838,outlier
56.199,103.15,160.92,65.673,71.984,28.921,17.867,16.43,20.921,7.5802,12.131,7.313,5.9321,13.689,8.9888,5.853,3.9026,2.6109,3.6892,2.2067,4.7694,5.614,1.2156,1.1718,1.8217,4.5058,6.0064,4.7292,4.753,3.5214,1.5834,0.31972,outlier
39.765,70.549,135.17,87.587,37.471,49.838,25.088,13.807,18.074,4.4431,7.1602,3.7074,3.2704,5.3679,6.2617,7.7877,10.08,7.8736,4.9298,6.8926,3.0714,4.6034,4.0044,1.4667,2.3273,2.2878,3.7683,4.8096,4.2185,4.7768,3.3074,1.0371,outlier
31.023,76.876,113.86,31.334,52.943,54.657,17.418,12.626,20.07,14.124,1.8961,3.3161,2.2365,2.678,3.3722,3.0531,3.8048,7.5982,9.387,4.9044,5.947,3.0509,0.89541,1.8516,3.1544,3.8781,6.4605,6.1183,4.1071,1.7188,1.049,0.42769,outlier
6.3414,44.122,52.708,67.31,159.05,112.78,39.91,10.413,35.449,36.53,14.253,10.446,11.007,8.7945,7.2054,6.6767,6.1556,14.754,16.933,11.634,8.5144,6.9506,7.3715,7.369,5.5816,11.469,15.863,16.359,15.039,7.8438,3.3651,0.87688,outlier
0.12148,39.738,140.97,163.69,43.164,141.93,66.452,32.144,52.858,49.691,19.902,28.003,13.882,6.6093,3.4622,14.978,19.438,20.746,11.951,9.975,6.3059,4.445,5.5911,2.6983,5.5604,2.8406,18.073,13.271,4.6267,7.7803,3.0059,0.35269,outlier
38.633,34.322,114.57,259.43,179.29,80.013,54.699,16.315,33.452,38.113,28.136,17.992,7.5167,3.6044,9.3022,5.5194,15.553,10.213,20.108,19.248,9.2681,3.8437,2.9049,3.2921,3.5246,9.7037,12.637,5.2597,2.6095,1.8203,3.3992,1.0132,outlier
7.2929,26.65,214.75,305.01,107.37,19.587,33.794,24.737,7.0026,12.974,3.7914,3.9815,6.3436,3.9181,9.109,13.909,5.6495,12.489,7.2704,5.2999,11.799,4.3469,5.6872,8.6603,2.8564,2.0101,5.8912,11.742,8.3694,3.3109,1.73,1.2244,outlier
23.753,17.698,204.14,306.51,119.27,76.314,55.656,23.205,13.728,9.2434,11.123,7.4698,3.8777,6.2759,8.7719,15.187,15.336,12.307,2.3561,0.6429,9.102,8.3482,1.9634,7.4414,3.0467,6.1052,11.096,6.0577,6.1814,5.5243,1.5929,0.59082,outlier
7.546,29.868,138.9,183.75,127.88,143.29,117.17,47.539,26.34,23.132,23.438,16.58,7.1575,5.1071,11.075,3.5216,1.824,8.5482,7.5616,6.174,10.27,8.1846,0.78214,4.5921,3.7727,6.3948,7.2155,2.7943,2.8592,4.8009,2.0088,0.47338,outlier
15.209,13.769,22.365,107.12,138.22,71.487,63.873,58.145,9.0507,11.909,19.126,15.176,24.384,13.158,2.386,6.8644,12.981,11.603,2.6397,4.5905,4.7931,1.223,3.0733,3.1916,1.4013,2.8678,4.6092,2.378,5.0215,3.7286,1.1914,0.61653,outlier
61.078,35.516,51.526,109.9,86.34,131.02,62.503,88.41,46.177,5.5526,12.879,20.588,12.024,8.1663,7.1103,10.071,20.0,16.461,4.4217,3.3072,4.7388,3.6032,5.8275,3.5459,2.3737,3.7826,11.988,7.9725,5.8965,2.7476,1.7664,1.402,outlier
25.696,40.421,114.01,117.29,137.73,212.63,178.6,92.556,51.871,27.126,15.092,11.403,8.2444,4.0695,3.6474,10.016,10.743,4.1262,7.6533,5.2512,3.5518,5.7546,7.0036,10.672,8.9257,7.3836,13.951,17.249,15.885,10.502,4.157,1.3121,outlier
26.128,66.93,161.84,155.25,166.47,191.4,70.527,37.76,3.5548,12.689,10.196,0.62083,7.3092,12.234,10.404,10.147,9.3658,2.8026,10.528,5.7474,1.9834,2.5188,4.1989,4.584,2.8691,2.5179,4.2386,1.1731,2.8104,4.8171,2.5053,0.35102,outlier
57.456,109.63,173.25,71.602,23.274,104.84,99.676,49.735,28.874,7.6097,7.351,7.9911,1.595,8.0277,8.0171,10.754,8.3635,10.822,12.651,7.5872,2.44,2.56,3.7411,2.849,1.0802,1.2461,3.0844,3.5411,2.9532,1.4027,0.72,0.49285,outlier
42.481,56.848,153.76,151.69,111.72,81.468,18.933,33.097,10.251,13.445,10.728,11.452,3.3665,4.2595,5.7981,2.7747,3.3518,8.2822,5.5668,1.1512,2.8981,1.2789,4.9375,3.7848,0.34897,2.8802,4.0375,4.5879,6.4259,2.3969,0.91145,0.78162,outlier
38.484,34.551,66.933,41.083,61.07,54.764,26.835,36.787,39.89,17.103,5.6189,8.7055,3.166,4.0143,2.7179,4.1865,4.9457,10.713,7.4647,2.6411,2.0235,2.251,2.3622,3.9994,1.8774,2.5418,1.8828,6.3662,6.4286,3.4209,3.4347,1.2668,outlier
22.759,35.831,68.401,109.7,88.985,61.653,55.969,21.039,14.309,12.175,10.789,8.9585,4.0024,5.0942,4.8769,8.0812,12.275,4.5283,2.9811,1.0989,1.7909,1.1645,1.7027,3.173,2.1057,1.6958,5.7359,7.9692,6.4779,5.1903,3.3424,0.79275,outlier
43.975,76.964,90.453,121.58,120.83,89.628,60.9,56.024,57.406,44.022,30.115,18.444,19.358,21.765,16.868,5.5319,6.1385,10.501,8.0917,0.39571,4.7517,4.5776,3.1778,0.80868,0.33796,3.9816,2.4252,6.6653,5.9042,5.0595,2.8926,0.61812,outlier
54.353,27.26,107.61,132.69,44.665,83.42,33.208,30.993,33.66,20.172,12.076,2.763,10.897,15.307,17.562,14.028,11.82,14.434,14.312,12.959,7.6437,0.22799,1.441,4.0556,2.8222,5.009,13.981,12.5,6.5792,1.5908,2.2506,1.2985,outlier
2.5645,29.927,46.761,142.71,54.464,41.069,22.717,31.504,24.649,32.238,23.97,12.173,8.2146,9.7755,12.036,12.761,8.5638,6.5806,8.0345,7.8727,7.3964,6.5786,6.5615,6.6333,1.8996,8.8187,18.083,19.231,16.433,12.852,5.665,2.9837,outlier
24.692,27.245,103.41,167.58,138.94,104.92,53.182,14.853,24.887,38.286,32.099,18.306,8.2199,9.6978,0.85904,10.41,6.1876,12.925,21.01,12.127,5.4988,2.9459,4.4444,0.85083,5.8451,9.1701,5.759,12.595,18.872,8.3687,4.8003,2.6054,outlier
42.669,81.971,153.39,137.01,94.623,110.47,66.066,24.796,15.106,9.0635,8.1677,10.297,7.7327,12.122,8.4832,2.8318,10.396,19.722,14.145,9.3826,9.9843,4.1839,4.0286,5.7668,6.7502,8.497,7.3393,6.2841,4.8132,4.573,1.9748,1.3667,outlier
30.295,73.09,70.437,27.824,19.056,61.152,14.422,24.235,9.085,1.8429,0.23359,9.1456,5.0857,5.5242,6.7846,4.9925,6.2662,4.4292,10.488,6.8369,6.0539,5.7332,2.8215,1.4497,4.1004,8.2606,16.457,18.292,14.697,9.2744,4.5036,1.6989,outlier
48.939,29.728,29.016,79.056,100.39,68.373,9.6066,21.29,10.306,5.1535,3.1804,8.0043,7.5754,2.4335,6.1523,7.0474,1.7781,3.7994,7.4989,7.301,1.6007,4.3683,2.297,3.5428,2.5641,3.1538,4.8421,5.3706,3.4494,3.3815,2.1469,0.52328,outlier
10.977,31.499,80.316,94.122,46.622,52.561,30.143,13.134,14.054,5.704,2.1132,3.2493,2.1593,2.9136,4.8557,3.7779,9.4126,12.605,2.2511,5.3171,0.98605,3.2136,3.961,3.8296,1.6588,6.9376,13.978,5.1056,13.111,5.3416,3.2983,2.5044,outlier
61.045,97.12,148.08,103.01,8.572,40.59,30.222,75.822,50.416,7.7016,19.865,17.22,10.859,9.4332,4.946,10.347,10.682,10.636,13.685,8.318,5.7656,1.8999,0.40374,0.39773,1.433,4.2546,12.969,20.513,17.985,7.4102,4.227,1.5462,outlier
11.588,74.093,172.47,136.34,136.78,85.892,51.429,80.173,55.455,42.854,24.665,24.874,41.851,36.195,26.411,19.531,4.8271,24.251,16.305,6.342,5.307,1.9596,3.8244,4.1151,2.5893,2.732,3.7808,8.4197,7.5896,2.743,1.55,0.48419,outlier
6.6299,75.413,248.12,230.44,63.85,78.792,41.002,7.9981,17.632,21.074,15.782,14.593,16.785,2.655,20.326,20.507,8.5554,20.17,17.462,8.1675,8.7116,6.7607,3.7572,4.4573,3.5399,1.6662,8.5594,10.619,7.3517,3.1676,1.3675,0.17732,outlier
30.116,48.463,196.5,179.96,69.559,14.997,22.85,19.494,5.4686,24.117,21.95,8.189,17.694,15.71,22.03,6.7792,8.2681,6.4709,10.386,8.7907,11.769,5.1554,3.5836,3.036,1.861,8.0796,6.9772,3.2612,4.9767,2.2441,2.0835,0.87072,outlier
33.076,41.23,148.42,124.48,52.037,41.796,15.484,35.245,19.251,23.19,28.642,25.886,21.099,26.813,21.198,11.782,12.221,10.893,10.14,3.3745,7.6719,0.96439,7.2886,7.8942,7.0161,3.0674,9.0191,4.4727,3.5947,2.8788,1.2444,1.0769,outlier
59.503,34.377,60.59,36.496,54.98,21.307,21.986,45.567,6.929,12.602,1.5489,4.6712,14.293,8.6389,4.6845,6.4166,6.2423,2.4691,2.6149,4.6526,8.6755,9.5028,5.3291,2.4782,3.2328,6.4658,6.6715,4.5519,2.0991,0.49545,0.75526,0.3384,outlier
64.946,46.621,40.677,172.04,218.38,175.32,116.24,52.273,15.049,23.83,13.579,19.332,32.85,24.612,5.9495,0.52361,3.2783,1.0154,3.9092,5.3903,2.3011,4.3742,0.68336,4.3306,2.4245,0.79287,1.7159,1.9206,1.3017,0.46653,0.29681,0.32971,outlier
15.444,76.301,162.93,210.69,260.42,110.8,41.589,33.743,28.002,32.097,34.852,13.274,13.163,19.223,8.2304,6.0985,3.6571,4.7998,6.2626,2.9639,3.9381,2.2947,5.3366,2.9698,5.5182,7.4383,9.5105,7.734,5.7942,4.3606,1.6365,0.6939,outlier
7.003,83.427,203.01,219.16,140.19,68.49,100.5,64.504,89.42,77.123,30.063,31.471,13.477,9.6142,11.206,19.427,18.565,15.795,10.531,8.7798,9.215,4.7643,6.4505,10.375,12.817,8.537,10.021,21.362,19.252,7.6402,2.5439,2.1374,outlier
